,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,adv_response_url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes
0,77502259,False,Junior Data scientist (NLP),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 100000, 'to': 150000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Усачёва улица', 'building': '33с1', 'lat': 55.723207, 'lng': 37.561113, 'description': None, 'raw': 'Москва, Усачёва улица, 33с1', 'metro': {'station_name': 'Лужники', 'line_name': 'МЦК', 'station_id': '95.535', 'line_id': '95', 'lat': 55.720278, 'lng': 37.563056}, 'metro_stations': [{'station_name': 'Лужники', 'line_name': 'МЦК', 'station_id': '95.535', 'line_id': '95', 'lat': 55.720278, 'lng': 37.563056}, {'station_name': 'Спортивная', 'line_name': 'Сокольническая', 'station_id': '1.135', 'line_id': '1', 'lat': 55.722388, 'lng': 37.562041}], 'id': '1651801'}",,,2023-03-21T18:26:35+0300,2023-03-21T18:26:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=77502259,,https://api.hh.ru/vacancies/77502259?host=hh.ru,,https://hh.ru/vacancy/77502259,[],"{'id': '3536900', 'name': 'Платформа ОФД', 'url': 'https://api.hh.ru/employers/3536900', 'alternate_url': 'https://hh.ru/employer/3536900', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2657470.jpeg', '90': 'https://hhcdn.ru/employer-logo/2657469.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/553999.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3536900', 'trusted': True}","{'requirement': 'Знание python и части DS стека. Умение писать красивый код. Хорошее знание математики и машинного обучения. Опыт работы от года. ', 'responsibility': 'Классические задачи: классификация/тематическое моделирование, NER, NEL, semi supervised learning, задачи поиска. Все не так просто, так как объемы большие...'}",,,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False
1,78386771,False,Middle+ Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 160000, 'to': 200000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-03-22T09:19:29+0300,2023-03-22T09:19:29+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=78386771,,https://api.hh.ru/vacancies/78386771?host=hh.ru,,https://hh.ru/vacancy/78386771,[],"{'id': '5539742', 'name': 'Remokate', 'url': 'https://api.hh.ru/employers/5539742', 'alternate_url': 'https://hh.ru/employer/5539742', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/865018.jpeg', '90': 'https://hhcdn.ru/employer-logo/3900947.jpeg', '240': 'https://hhcdn.ru/employer-logo/3900948.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5539742', 'trusted': True}","{'requirement': 'Опыт подготовки неструктурированных данных для обучения модели (feature engineering). Прикладной опыт выведения моделей в продакшн. Навык работы с базами данных...', 'responsibility': 'Разработка инструментов мониторинга. Исследование тенденций и технологий в сфере <highlighttext>Data</highlighttext> Science, AI и Machine Learning с целью их последующего применения.'}",,,[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False
2,78347781,False,Data Analyst,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 4000, 'currency': 'USD', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-03-21T11:35:26+0300,2023-03-21T11:35:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=78347781,,https://api.hh.ru/vacancies/78347781?host=hh.ru,,https://hh.ru/vacancy/78347781,[],"{'id': '5062951', 'name': 'Botan Investments', 'url': 'https://api.hh.ru/employers/5062951', 'alternate_url': 'https://hh.ru/employer/5062951', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5827246.jpeg', '90': 'https://hhcdn.ru/employer-logo/5827245.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/1051648.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5062951', 'trusted': True}","{'requirement': '1+ years of experience in <highlighttext>Data</highlighttext> <highlighttext>Analyst</highlighttext> / Product <highlighttext>Analyst</highlighttext> / <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> roles. Experience setting up mobile analytical systems. ', 'responsibility': '...based on insights from <highlighttext>data</highlighttext> & setting up experiments. Looking for anomalies/patterns/bugs in <highlighttext>data</highlighttext> and <highlighttext>data</highlighttext> collection pipelines. '}",,,[],[],[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False
3,78347782,False,Data Analyst,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': None, 'to': 4000, 'currency': 'USD', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-03-21T11:35:26+0300,2023-03-21T11:35:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=78347782,,https://api.hh.ru/vacancies/78347782?host=hh.ru,,https://hh.ru/vacancy/78347782,[],"{'id': '5062951', 'name': 'Botan Investments', 'url': 'https://api.hh.ru/employers/5062951', 'alternate_url': 'https://hh.ru/employer/5062951', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5827246.jpeg', '90': 'https://hhcdn.ru/employer-logo/5827245.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/1051648.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5062951', 'trusted': True}","{'requirement': '1+ years of experience in <highlighttext>Data</highlighttext> <highlighttext>Analyst</highlighttext> / Product <highlighttext>Analyst</highlighttext> / <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> roles. Experience setting up mobile analytical systems. ', 'responsibility': '...based on insights from <highlighttext>data</highlighttext> & setting up experiments. Looking for anomalies/patterns/bugs in <highlighttext>data</highlighttext> and <highlighttext>data</highlighttext> collection pipelines. '}",,,[],[],[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False
4,77613664,False,Data Scientist,,True,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': 200000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-03-23T17:13:07+0300,2023-03-23T17:13:07+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=77613664,,https://api.hh.ru/vacancies/77613664?host=hh.ru,,https://hh.ru/vacancy/77613664,[],"{'id': '2887273', 'name': 'Retail Rocket', 'url': 'https://api.hh.ru/employers/2887273', 'alternate_url': 'https://hh.ru/employer/2887273', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/912827.png', '240': 'https://hhcdn.ru/employer-logo/4091992.png', '90': 'https://hhcdn.ru/employer-logo/4091991.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2887273', 'trusted': True}","{'requirement': 'Опыт работы в области рекомендаций или опыт работы e-commerce от 2х лет. Знание Python + основные пакеты работы...', 'responsibility': 'Проводить моделирование работы предложенных изменений на историческом трафике. Планировать и контролировать проверку своих гипотез через АБ-тесты. Выполнять <highlighttext>аналитику</highlighttext> для...'}",,,[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False
5,78405363,False,Аналитик данных / Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Арбат', 'building': '10', 'lat': 55.751381, 'lng': 37.596669, 'description': None, 'raw': 'Москва, улица Арбат, 10', 'metro': {'station_name': 'Арбатская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.5', 'line_id': '3', 'lat': 55.752312, 'lng': 37.60349}, 'metro_stations': [{'station_name': 'Арбатская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.5', 'line_id': '3', 'lat': 55.752312, 'lng': 37.60349}], 'id': '4652886'}",,,2023-03-22T13:22:48+0300,2023-03-22T13:22:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=78405363,,https://api.hh.ru/vacancies/78405363?host=hh.ru,,https://hh.ru/vacancy/78405363,[],"{'id': '14072', 'name': 'Kalinka - Realty', 'url': 'https://api.hh.ru/employers/14072', 'alternate_url': 'https://hh.ru/employer/14072', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/5660284.png', '240': 'https://hhcdn.ru/employer-logo/5660285.png', 'original': 'https://hhcdn.ru/employer-logo-original/1009877.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=14072', 'trusted': True}","{'requirement': 'Высшее образование (обязательно с математическим или техническим уклоном). Опыт работы с OLAP-кубами, большими массивами данных. Опыт работы с неструктурированными...', 'responsibility': 'Проверять продуктовые гипотезы и готовить Ad-hoc <highlighttext>аналитику</highlighttext> для поддержки принятия бизнес-решений. Изучать поведение пользователей, формулировать гипотезы по улучшению...'}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False
6,78330086,False,Data scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Ленинградский проспект', 'building': '39с80', 'lat': 55.796562, 'lng': 37.536922, 'description': None, 'raw': 'Москва, Ленинградский проспект, 39с80', 'metro': {'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, 'metro_stations': [{'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}], 'id': '778884'}",,,2023-03-21T09:22:51+0300,2023-03-21T09:22:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=78330086,,https://api.hh.ru/vacancies/78330086?host=hh.ru,,https://hh.ru/vacancy/78330086,[],"{'id': '1149', 'name': 'ЛОКО-БАНК', 'url': 'https://api.hh.ru/employers/1149', 'alternate_url': 'https://hh.ru/employer/1149', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/511744.png', '90': 'https://hhcdn.ru/employer-logo/2488729.png', '240': 'https://hhcdn.ru/employer-logo/2488730.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1149', 'trusted': True}","{'requirement': 'Профильный опыт работы в банке в области оценки кредитных рисков. Знание SQL на уровне написания сложных запросов, разработки и автоматизации...', 'responsibility': 'Формирование и сопровождение витрин данных для целей моделирования, прогнозирования и <highlighttext>data</highlighttext>-<highlighttext>аналитики</highlighttext>. Статистический анализ факторов риска. Расширение, автоматизация и систематизация...'}",,,[],[],[],False,"[{'id': '40', 'name': 'Другое'}]",False
7,78448054,False,"Специалист/Инженер (AI, Data Scientist, Big Data, Machine learning, Нейронные сети, ChatGPT)",,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-03-23T12:16:52+0300,2023-03-23T12:16:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=78448054,,https://api.hh.ru/vacancies/78448054?host=hh.ru,,https://hh.ru/vacancy/78448054,[],"{'id': '5291907', 'name': 'ПК ЛидерГрупп', 'url': 'https://api.hh.ru/employers/5291907', 'alternate_url': 'https://hh.ru/employer/5291907', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4278736.png', '240': 'https://hhcdn.ru/employer-logo/4278737.png', 'original': 'https://hhcdn.ru/employer-logo-original/959553.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5291907', 'trusted': True}","{'requirement': 'Знание техник и алгоритмов AI (<highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext>, Big <highlighttext>Data</highlighttext>, Machine learning, Нейронные сети, ChatGPT). Практический опыт разработки и внедрения программных...', 'responsibility': '<highlighttext>Аналитика</highlighttext> рынка AI-сервисов под бизнес-задачи кампании. Проведение тестирований на основе технологий искусственного интеллекта (ИИ-Сервисов). Подготовка протоколов и...'}",,,[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно работать сменами по\xa04–6 часов в\xa0день'}]","[{'id': 'start_after_sixteen', 'name': 'Можно начинать работать после 16:00'}]",True,"[{'id': '96', 'name': 'Программист, разработчик'}]",False
8,78407364,False,Data Scientist,"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-03-22T13:53:06+0300,2023-03-22T13:53:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=78407364,,https://api.hh.ru/vacancies/78407364?host=hh.ru,,https://hh.ru/vacancy/78407364,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5756157.png', '90': 'https://hhcdn.ru/employer-logo/5756156.png', 'original': 'https://hhcdn.ru/employer-logo-original/1033849.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Профильное высшее образование DS. Хорошее знание теории вероятностей и статистики, умение проверять гипотезы на стат. значимость. Знание Python и основных...', 'responsibility': 'Исследование новых источников данных, формирование новых признаков, проведение их оценки на значимость и стабильность во времени. Сбор выборки для обучения...'}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False
9,78260367,False,Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 250000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Екатеринбург', 'street': 'улица Хохрякова', 'building': '3А', 'lat': 56.83647, 'lng': 60.591501, 'description': None, 'raw': 'Екатеринбург, улица Хохрякова, 3А', 'metro': {'station_name': 'Площадь 1905 года', 'line_name': 'Север-Юг', 'station_id': '48.266', 'line_id': '48', 'lat': 56.837982, 'lng': 60.59734}, 'metro_stations': [{'station_name': 'Площадь 1905 года', 'line_name': 'Север-Юг', 'station_id': '48.266', 'line_id': '48', 'lat': 56.837982, 'lng': 60.59734}], 'id': '2967890'}",,,2023-03-20T10:35:52+0300,2023-03-20T10:35:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=78260367,,https://api.hh.ru/vacancies/78260367?host=hh.ru,,https://hh.ru/vacancy/78260367,[],"{'id': '3368224', 'name': 'Ренью', 'url': 'https://api.hh.ru/employers/3368224', 'alternate_url': 'https://hh.ru/employer/3368224', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/673483.jpg', '240': 'https://hhcdn.ru/employer-logo/3135065.jpeg', '90': 'https://hhcdn.ru/employer-logo/3135064.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3368224', 'trusted': True}","{'requirement': 'Имеешь промышленный опыт работы (от постановки задачи до внедрения) в области DS/ML от 3-х лет. Умеешь решать nlp...', 'responsibility': 'Помощь выполнения сценариев чат-бота для неавторизованных пользователей. Поиск некоторой информации внутри системы для авторизованных пользователей (распознавание намерений, поиск сущностей). '}",,,[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно работать сменами по\xa04–6 часов в\xa0день'}]",[],True,"[{'id': '165', 'name': 'Дата-сайентист'}]",False
10,78390412,False,Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-03-22T10:14:35+0300,2023-03-22T10:14:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=78390412,"{'id': '29998', 'url': 'https://hh.ru/interview/29998?employerId=2733062'}",https://api.hh.ru/vacancies/78390412?host=hh.ru,,https://hh.ru/vacancy/78390412,[],"{'id': '2733062', 'name': 'Лига Цифровой Экономики', 'url': 'https://api.hh.ru/employers/2733062', 'alternate_url': 'https://hh.ru/employer/2733062', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/948220.png', '240': 'https://hhcdn.ru/employer-logo/4233417.png', '90': 'https://hhcdn.ru/employer-logo/4233416.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2733062', 'trusted': True}","{'requirement': 'SQL.', 'responsibility': 'Разработка модели с 0, включая полный цикл: Доработка имеющихся моделей.'}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False
11,78260313,False,Data Scientist,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 250000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Екатеринбург', 'street': 'улица Хохрякова', 'building': '3А', 'lat': 56.83647, 'lng': 60.591501, 'description': None, 'raw': 'Екатеринбург, улица Хохрякова, 3А', 'metro': {'station_name': 'Площадь 1905 года', 'line_name': 'Север-Юг', 'station_id': '48.266', 'line_id': '48', 'lat': 56.837982, 'lng': 60.59734}, 'metro_stations': [{'station_name': 'Площадь 1905 года', 'line_name': 'Север-Юг', 'station_id': '48.266', 'line_id': '48', 'lat': 56.837982, 'lng': 60.59734}], 'id': '2967890'}",,,2023-03-20T10:35:13+0300,2023-03-20T10:35:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=78260313,,https://api.hh.ru/vacancies/78260313?host=hh.ru,,https://hh.ru/vacancy/78260313,[],"{'id': '3368224', 'name': 'Ренью', 'url': 'https://api.hh.ru/employers/3368224', 'alternate_url': 'https://hh.ru/employer/3368224', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/673483.jpg', '240': 'https://hhcdn.ru/employer-logo/3135065.jpeg', '90': 'https://hhcdn.ru/employer-logo/3135064.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3368224', 'trusted': True}","{'requirement': 'Имеешь промышленный опыт работы (от постановки задачи до внедрения) в области DS/ML от 3-х лет. Умеешь решать nlp...', 'responsibility': 'Помощь выполнения сценариев чат-бота для неавторизованных пользователей. Поиск некоторой информации внутри системы для авторизованных пользователей (распознавание намерений, поиск сущностей). '}",,,[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно работать сменами по\xa04–6 часов в\xa0день'}]",[],True,"[{'id': '165', 'name': 'Дата-сайентист'}]",False
12,78373823,False,Data scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Одесская улица', 'building': '2кА', 'lat': 55.664472, 'lng': 37.599238, 'description': None, 'raw': 'Москва, Одесская улица, 2кА', 'metro': {'station_name': 'Нахимовский проспект', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.87', 'line_id': '9', 'lat': 55.662379, 'lng': 37.605274}, 'metro_stations': [{'station_name': 'Нахимовский проспект', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.87', 'line_id': '9', 'lat': 55.662379, 'lng': 37.605274}], 'id': '1641165'}",,,2023-03-21T17:52:08+0300,2023-03-21T17:52:08+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=78373823,"{'id': '31283', 'url': 'https://hh.ru/interview/31283?employerId=72986'}",https://api.hh.ru/vacancies/78373823?host=hh.ru,,https://hh.ru/vacancy/78373823,[],"{'id': '72986', 'name': 'Банки.ру', 'url': 'https://api.hh.ru/employers/72986', 'alternate_url': 'https://hh.ru/employer/72986', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3909543.png', '240': 'https://hhcdn.ru/employer-logo/3909544.png', 'original': 'https://hhcdn.ru/employer-logo-original/867167.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=72986', 'trusted': True}","{'requirement': 'Уверенное владение Python и SQL. Знание ML (алгоритмы, метрики) и опыт работы с ML-библиотеками. Знание классических алгоритмов и структур...', 'responsibility': '...hoc <highlighttext>аналитика</highlighttext>, сегментация/кластеризация). Разработка и тестирование новых признаков, интерпретируемых и не интерпретируемых (эмбеддингов). Создание метрик оценки качества <highlighttext>data</highlighttext>-продуктов. '}",,,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False
13,77181469,False,Data scientist / Аналитик риск-моделей,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 120000, 'to': 300000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'МКАД, 69-й километр, внешняя сторона', 'building': 'к1', 'lat': 55.865904, 'lng': 37.399713, 'description': None, 'raw': 'Москва, МКАД, 69-й километр, внешняя сторона, к1', 'metro': {'station_name': 'Сходненская', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.138', 'line_id': '7', 'lat': 55.84926, 'lng': 37.44076}, 'metro_stations': [{'station_name': 'Сходненская', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.138', 'line_id': '7', 'lat': 55.84926, 'lng': 37.44076}], 'id': '2680768'}",,,2023-03-20T15:50:49+0300,2023-03-20T15:50:49+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=77181469,,https://api.hh.ru/vacancies/77181469?host=hh.ru,,https://hh.ru/vacancy/77181469,[],"{'id': '1213725', 'name': 'МФК ВЭББАНКИР', 'url': 'https://api.hh.ru/employers/1213725', 'alternate_url': 'https://hh.ru/employer/1213725', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2292672.jpeg', '240': 'https://hhcdn.ru/employer-logo/2292673.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/462703.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1213725', 'trusted': True}","{'requirement': 'Высшее математическое или техническое образование (предпочтительно: МГУ, МФТИ, МФТИ, МГТУ им. Баумана). Опыт построения моделей от 2-х лет. ', 'responsibility': 'Построение вероятностных скоринговых моделей. Анализ имеющихся и новых источников данных и эффективное использование их для процесса принятия решений. '}",,,[],[],[],False,"[{'id': '134', 'name': 'Финансовый аналитик, инвестиционный аналитик'}]",False
14,76396688,False,Mid/Mid+ Data Scientist (NLP),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 180000, 'to': 240000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Усачёва улица', 'building': '33с1', 'lat': 55.723207, 'lng': 37.561113, 'description': None, 'raw': 'Москва, Усачёва улица, 33с1', 'metro': {'station_name': 'Лужники', 'line_name': 'МЦК', 'station_id': '95.535', 'line_id': '95', 'lat': 55.720278, 'lng': 37.563056}, 'metro_stations': [{'station_name': 'Лужники', 'line_name': 'МЦК', 'station_id': '95.535', 'line_id': '95', 'lat': 55.720278, 'lng': 37.563056}, {'station_name': 'Спортивная', 'line_name': 'Сокольническая', 'station_id': '1.135', 'line_id': '1', 'lat': 55.722388, 'lng': 37.562041}], 'id': '1651801'}",,,2023-03-21T18:27:05+0300,2023-03-21T18:27:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=76396688,,https://api.hh.ru/vacancies/76396688?host=hh.ru,,https://hh.ru/vacancy/76396688,[],"{'id': '3536900', 'name': 'Платформа ОФД', 'url': 'https://api.hh.ru/employers/3536900', 'alternate_url': 'https://hh.ru/employer/3536900', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2657470.jpeg', '90': 'https://hhcdn.ru/employer-logo/2657469.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/553999.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3536900', 'trusted': True}","{'requirement': 'Опыт от 2-х лет решения реальных бизнес-задач, используя методы машинного обучения и статистического анализа. Опыт применения Python для...', 'responsibility': 'Разрабатывать алгоритмы и модели для решения задач анализа данных о продажах товаров и услуг на всей территории России. '}",,,[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False
15,78440207,False,Data Scientist (Senior),"{'id': '3388-3388-gazprom', 'name': 'Газпромбанк'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-03-23T10:35:44+0300,2023-03-23T10:35:44+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=78440207,,https://api.hh.ru/vacancies/78440207?host=hh.ru,,https://hh.ru/vacancy/78440207,[],"{'id': '3388', 'name': 'Газпромбанк', 'url': 'https://api.hh.ru/employers/3388', 'alternate_url': 'https://hh.ru/employer/3388', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/803938.png', '90': 'https://hhcdn.ru/employer-logo/3656639.png', '240': 'https://hhcdn.ru/employer-logo/3656640.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3388', 'trusted': True}","{'requirement': 'Опыт построения моделей для перформанс маркетинга (Банки, ИТ-компании: Яндекс, Мэйл.ру и тп). Уверенное знание статистики, мат анализа, теории вероятностей...', 'responsibility': 'Полный цикл разработки моделей для перформанс маркетинга Банка: 1) <highlighttext>аналитика</highlighttext> данных, аккумулируемых о лидах, проработка совместно с дата-инженерами и...'}",,,[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False
16,76536709,False,Data Scientist (LTV),"{'id': 'bil-4934-it', 'name': 'билайн: ИТ, Data, Digital'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-03-22T11:32:26+0300,2023-03-22T11:32:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=76536709,,https://api.hh.ru/vacancies/76536709?host=hh.ru,,https://hh.ru/vacancy/76536709,[],"{'id': '4934', 'name': 'билайн', 'url': 'https://api.hh.ru/employers/4934', 'alternate_url': 'https://hh.ru/employer/4934', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/902351.png', '90': 'https://hhcdn.ru/employer-logo/4050091.png', '240': 'https://hhcdn.ru/employer-logo/4050092.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4934', 'trusted': True}","{'requirement': 'Уверенное владение Python (нужно будет писать код, который пойдет в продакшн) и основными ML-библиотеками (numpy, pandas, sklearn, lightgbm и...', 'responsibility': 'Продуктовая команда департамента клиентской <highlighttext>аналитики</highlighttext> в поисках опытного <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> для решения задач моделирования LTV абонентов и внедрение данной концепции...'}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False
